file_name,function_name,complexity,tokens,triaged_out,model,llm_latency_s,verification_latency_s,verdict,orig_instrs,final_instrs,reduction_pct
simple_types_constant_folding.bc,_ZN20custom_sub_constantsIsE8do_shiftEs,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs20custom_sub_constantsIsEEvT_,2,64249,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN25custom_multiply_constantsIsE8do_shiftEs,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs25custom_multiply_constantsIsEEvT_,2,64249,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN23custom_divide_constantsIsE8do_shiftEs,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs23custom_divide_constantsIsEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN20custom_mod_constantsIsE8do_shiftEs,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs20custom_mod_constantsIsEEvT_,2,64249,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN22custom_equal_constantsIsE8do_shiftEs,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs22custom_equal_constantsIsEEvT_,2,64249,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN25custom_notequal_constantsIsE8do_shiftEs,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs25custom_notequal_constantsIsEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN28custom_greaterthan_constantsIsE8do_shiftEs,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs28custom_greaterthan_constantsIsEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN25custom_lessthan_constantsIsE8do_shiftEs,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs25custom_lessthan_constantsIsEEvT_,2,64252,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN33custom_greaterthanequal_constantsIsE8do_shiftEs,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs33custom_greaterthanequal_constantsIsEEvT_,2,64251,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN30custom_lessthanequal_constantsIsE8do_shiftEs,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs30custom_lessthanequal_constantsIsEEvT_,2,64253,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN20custom_and_constantsIsE8do_shiftEs,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs20custom_and_constantsIsEEvT_,2,64249,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN19custom_or_constantsIsE8do_shiftEs,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs19custom_or_constantsIsEEvT_,2,64249,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN20custom_xor_constantsIsE8do_shiftEs,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs20custom_xor_constantsIsEEvT_,2,64249,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN19custom_constant_addIsE8do_shiftEs,1,63972,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs19custom_constant_addIsEEvT_,2,64249,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN28custom_multiple_constant_addIsE8do_shiftEs,1,64017,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs28custom_multiple_constant_addIsEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN19custom_constant_subIsE8do_shiftEs,1,63972,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs19custom_constant_subIsEEvT_,2,64249,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN28custom_multiple_constant_subIsE8do_shiftEs,1,64017,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs28custom_multiple_constant_subIsEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN24custom_constant_multiplyIsE8do_shiftEs,1,63972,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs24custom_constant_multiplyIsEEvT_,2,64249,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN33custom_multiple_constant_multiplyIsE8do_shiftEs,1,64017,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs33custom_multiple_constant_multiplyIsEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN34custom_multiple_constant_multiply2IsE8do_shiftEs,1,63972,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs34custom_multiple_constant_multiply2IsEEvT_,2,64251,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN22custom_constant_divideIsE8do_shiftEs,1,63971,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs22custom_constant_divideIsEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN31custom_multiple_constant_divideIsE8do_shiftEs,1,64013,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs31custom_multiple_constant_divideIsEEvT_,2,64251,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN32custom_multiple_constant_divide2IsE8do_shiftEs,1,63972,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs32custom_multiple_constant_divide2IsEEvT_,2,64252,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN30custom_multiple_constant_mixedIsE8do_shiftEs,1,63987,True,,,,pending,8,8,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs30custom_multiple_constant_mixedIsEEvT_,2,64251,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN19custom_constant_andIsE8do_shiftEs,1,63970,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs19custom_constant_andIsEEvT_,2,64249,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN28custom_multiple_constant_andIsE8do_shiftEs,1,64009,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs28custom_multiple_constant_andIsEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN18custom_constant_orIsE8do_shiftEs,1,63970,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs18custom_constant_orIsEEvT_,2,64249,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN27custom_multiple_constant_orIsE8do_shiftEs,1,64009,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs27custom_multiple_constant_orIsEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN19custom_constant_xorIsE8do_shiftEs,1,63970,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs19custom_constant_xorIsEEvT_,2,64249,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN28custom_multiple_constant_xorIsE8do_shiftEs,1,64009,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIs28custom_multiple_constant_xorIsEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN10custom_twoItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt10custom_twoItEEvT_,2,64249,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_Z15tolerance_equalItEbRT_S1_,1,64266,True,,,,pending,22,22,0.0
simple_types_constant_folding.bc,_ZN20custom_add_constantsItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt20custom_add_constantsItEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN20custom_sub_constantsItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt20custom_sub_constantsItEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN25custom_multiply_constantsItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt25custom_multiply_constantsItEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN23custom_divide_constantsItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt23custom_divide_constantsItEEvT_,2,64251,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN20custom_mod_constantsItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt20custom_mod_constantsItEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN22custom_equal_constantsItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt22custom_equal_constantsItEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN25custom_notequal_constantsItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt25custom_notequal_constantsItEEvT_,2,64251,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN28custom_greaterthan_constantsItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt28custom_greaterthan_constantsItEEvT_,2,64251,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN25custom_lessthan_constantsItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt25custom_lessthan_constantsItEEvT_,2,64253,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN33custom_greaterthanequal_constantsItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt33custom_greaterthanequal_constantsItEEvT_,2,64252,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN30custom_lessthanequal_constantsItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt30custom_lessthanequal_constantsItEEvT_,2,64254,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN20custom_and_constantsItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt20custom_and_constantsItEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN19custom_or_constantsItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt19custom_or_constantsItEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN20custom_xor_constantsItE8do_shiftEt,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt20custom_xor_constantsItEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN19custom_constant_addItE8do_shiftEt,1,63973,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt19custom_constant_addItEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN28custom_multiple_constant_addItE8do_shiftEt,1,64018,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt28custom_multiple_constant_addItEEvT_,2,64251,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN19custom_constant_subItE8do_shiftEt,1,63973,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt19custom_constant_subItEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN28custom_multiple_constant_subItE8do_shiftEt,1,64018,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt28custom_multiple_constant_subItEEvT_,2,64251,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN24custom_constant_multiplyItE8do_shiftEt,1,63973,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt24custom_constant_multiplyItEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN33custom_multiple_constant_multiplyItE8do_shiftEt,1,64018,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt33custom_multiple_constant_multiplyItEEvT_,2,64251,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN34custom_multiple_constant_multiply2ItE8do_shiftEt,1,63973,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt34custom_multiple_constant_multiply2ItEEvT_,2,64252,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN22custom_constant_divideItE8do_shiftEt,1,63972,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt22custom_constant_divideItEEvT_,2,64251,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN31custom_multiple_constant_divideItE8do_shiftEt,1,64014,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt31custom_multiple_constant_divideItEEvT_,2,64252,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN32custom_multiple_constant_divide2ItE8do_shiftEt,1,63973,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt32custom_multiple_constant_divide2ItEEvT_,2,64253,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN30custom_multiple_constant_mixedItE8do_shiftEt,1,63988,True,,,,pending,8,8,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt30custom_multiple_constant_mixedItEEvT_,2,64252,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN19custom_constant_andItE8do_shiftEt,1,63971,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt19custom_constant_andItEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN28custom_multiple_constant_andItE8do_shiftEt,1,64010,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt28custom_multiple_constant_andItEEvT_,2,64251,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN18custom_constant_orItE8do_shiftEt,1,63971,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt18custom_constant_orItEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN27custom_multiple_constant_orItE8do_shiftEt,1,64010,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt27custom_multiple_constant_orItEEvT_,2,64251,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN19custom_constant_xorItE8do_shiftEt,1,63971,True,,,,pending,7,7,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt19custom_constant_xorItEEvT_,2,64250,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN28custom_multiple_constant_xorItE8do_shiftEt,1,64010,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIt28custom_multiple_constant_xorItEEvT_,2,64251,True,,,,pending,18,18,0.0
simple_types_constant_folding.bc,_ZN10custom_twoIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi10custom_twoIiEEvT_,2,64221,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_Z15tolerance_equalIiEbRT_S1_,1,64043,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_ZN20custom_add_constantsIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi20custom_add_constantsIiEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN20custom_sub_constantsIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi20custom_sub_constantsIiEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN25custom_multiply_constantsIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi25custom_multiply_constantsIiEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN23custom_divide_constantsIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi23custom_divide_constantsIiEEvT_,2,64223,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN20custom_mod_constantsIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi20custom_mod_constantsIiEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN22custom_equal_constantsIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi22custom_equal_constantsIiEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN25custom_notequal_constantsIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi25custom_notequal_constantsIiEEvT_,2,64223,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN28custom_greaterthan_constantsIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi28custom_greaterthan_constantsIiEEvT_,2,64223,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN25custom_lessthan_constantsIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi25custom_lessthan_constantsIiEEvT_,2,64225,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN33custom_greaterthanequal_constantsIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi33custom_greaterthanequal_constantsIiEEvT_,2,64224,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN30custom_lessthanequal_constantsIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi30custom_lessthanequal_constantsIiEEvT_,2,64226,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN20custom_and_constantsIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi20custom_and_constantsIiEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN19custom_or_constantsIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi19custom_or_constantsIiEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN20custom_xor_constantsIiE8do_shiftEi,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi20custom_xor_constantsIiEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN19custom_constant_addIiE8do_shiftEi,1,63946,True,,,,pending,5,5,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi19custom_constant_addIiEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN28custom_multiple_constant_addIiE8do_shiftEi,1,63991,True,,,,pending,8,8,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi28custom_multiple_constant_addIiEEvT_,2,64223,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN19custom_constant_subIiE8do_shiftEi,1,63946,True,,,,pending,5,5,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi19custom_constant_subIiEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN28custom_multiple_constant_subIiE8do_shiftEi,1,63991,True,,,,pending,8,8,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi28custom_multiple_constant_subIiEEvT_,2,64223,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN24custom_constant_multiplyIiE8do_shiftEi,1,63946,True,,,,pending,5,5,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi24custom_constant_multiplyIiEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN33custom_multiple_constant_multiplyIiE8do_shiftEi,1,63991,True,,,,pending,8,8,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi33custom_multiple_constant_multiplyIiEEvT_,2,64223,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN34custom_multiple_constant_multiply2IiE8do_shiftEi,1,63946,True,,,,pending,5,5,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi34custom_multiple_constant_multiply2IiEEvT_,2,64224,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN22custom_constant_divideIiE8do_shiftEi,1,63945,True,,,,pending,5,5,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi22custom_constant_divideIiEEvT_,2,64223,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN31custom_multiple_constant_divideIiE8do_shiftEi,1,63987,True,,,,pending,8,8,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi31custom_multiple_constant_divideIiEEvT_,2,64224,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN32custom_multiple_constant_divide2IiE8do_shiftEi,1,63946,True,,,,pending,5,5,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi32custom_multiple_constant_divide2IiEEvT_,2,64225,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN30custom_multiple_constant_mixedIiE8do_shiftEi,1,63961,True,,,,pending,6,6,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi30custom_multiple_constant_mixedIiEEvT_,2,64224,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN19custom_constant_andIiE8do_shiftEi,1,63944,True,,,,pending,5,5,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi19custom_constant_andIiEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN28custom_multiple_constant_andIiE8do_shiftEi,1,63983,True,,,,pending,8,8,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi28custom_multiple_constant_andIiEEvT_,2,64223,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN18custom_constant_orIiE8do_shiftEi,1,63944,True,,,,pending,5,5,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi18custom_constant_orIiEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN27custom_multiple_constant_orIiE8do_shiftEi,1,63983,True,,,,pending,8,8,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi27custom_multiple_constant_orIiEEvT_,2,64223,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN19custom_constant_xorIiE8do_shiftEi,1,63944,True,,,,pending,5,5,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi19custom_constant_xorIiEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN28custom_multiple_constant_xorIiE8do_shiftEi,1,63983,True,,,,pending,8,8,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIi28custom_multiple_constant_xorIiEEvT_,2,64223,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN10custom_twoIjE8do_shiftEj,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIj10custom_twoIjEEvT_,2,64219,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_Z15tolerance_equalIjEbRT_S1_,1,64043,True,,,,pending,10,10,0.0
simple_types_constant_folding.bc,_ZN20custom_add_constantsIjE8do_shiftEj,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIj20custom_add_constantsIjEEvT_,2,64220,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN20custom_sub_constantsIjE8do_shiftEj,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIj20custom_sub_constantsIjEEvT_,2,64220,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN25custom_multiply_constantsIjE8do_shiftEj,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIj25custom_multiply_constantsIjEEvT_,2,64220,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN23custom_divide_constantsIjE8do_shiftEj,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIj23custom_divide_constantsIjEEvT_,2,64221,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN20custom_mod_constantsIjE8do_shiftEj,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIj20custom_mod_constantsIjEEvT_,2,64220,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN22custom_equal_constantsIjE8do_shiftEj,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIj22custom_equal_constantsIjEEvT_,2,64220,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN25custom_notequal_constantsIjE8do_shiftEj,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIj25custom_notequal_constantsIjEEvT_,2,64221,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN28custom_greaterthan_constantsIjE8do_shiftEj,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIj28custom_greaterthan_constantsIjEEvT_,2,64221,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN25custom_lessthan_constantsIjE8do_shiftEj,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIj25custom_lessthan_constantsIjEEvT_,2,64223,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN33custom_greaterthanequal_constantsIjE8do_shiftEj,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIj33custom_greaterthanequal_constantsIjEEvT_,2,64222,True,,,,pending,16,16,0.0
simple_types_constant_folding.bc,_ZN30custom_lessthanequal_constantsIjE8do_shiftEj,1,63908,True,,,,pending,3,3,0.0
simple_types_constant_folding.bc,_Z17check_shifted_sumIj30custom_lessthanequal_constantsIjEEvT_,2,64224,True,,,,pending,16,16,0.0
